web-scraper-order,web-scraper-start-url,latest_video,latest_video-href,recommended_video,recommended_video-href
"1768104027-449","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","Independent journalist: Minnesotans have been telling me about this fraud for a long time","https://www.youtube.com/watch?v=KSpDrwlvBvY"
"1768104027-450","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","Jimmy Kimmel on the Awful ICE Shooting in Minneapolis & a Baseline of Decency Being Gone in America","https://www.youtube.com/watch?v=rG_EPeGz9IQ&pp=ugUHEgVlbi1VU9IHCQlNCgGHKiGM7w%3D%3D"
"1768104027-451","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768104027-452","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768104027-453","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","KATU obtains video that shows couple less than an hour before being shot by federal officers","https://www.youtube.com/watch?v=8t8mQF8xMRg"
"1768104027-454","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0"
"1768104027-455","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","Golden Retriever Meets Completely Shut Down Rescue for the First Time","https://www.youtube.com/watch?v=bOg5BVGOsEg"
"1768104027-456","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","""Somalis Are Not Intimidated"": Rep. Ilhan Omar at Whipple ICE Processing Center in Minneapolis |N18G","https://www.youtube.com/watch?v=KvTckrGb6jA"
"1768104027-457","https://www.youtube.com/user/FoxNewsChannel/videos","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg","California Governor Responds After Thousands of Truckers Leave the State | Elizabeth Davis","https://www.youtube.com/watch?v=ey-Tpd3HdiY"
"1768104037-458","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768104037-459","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbg%3D%3D"
"1768104037-460","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768104037-461","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768104037-462","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","WATCH: JD Vance has a message for Jasmine Crockett...","https://www.youtube.com/watch?v=-k7em-PkgJk"
"1768104037-463","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768104037-464","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Minnesota AG in HOT WATER after audio reveals meeting with now-convicted fraudsters","https://www.youtube.com/watch?v=nZpdmBvgcik"
"1768104037-465","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I&pp=0gcJCU0KAYcqIYzv"
"1768104037-466","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","California Governor Responds After Thousands of Truckers Leave the State | Elizabeth Davis","https://www.youtube.com/watch?v=ey-Tpd3HdiY"
"1768104037-467","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Vice President Vance attends at White House Press Briefing","https://www.youtube.com/watch?v=B6Mi7yW8puo"
"1768104037-468","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Criminal referrals DETONATE as Minnesota fraud case spirals","https://www.youtube.com/watch?v=waHN9qz1i1o"
"1768104037-469","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Trump Administration To Appoint New Official for Fraud Oversight Amid ICE Assault Surge| Vance |N18G","https://www.youtube.com/watch?v=YZO5bE8t5No"
"1768104037-470","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768104037-471","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","'RED FLAGS': New Minnesota fraud uncovered tied to Ilhan Omar","https://www.youtube.com/watch?v=3EHnGpakCIw"
"1768104037-472","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Karoline Leavitt: 'PEOPLE WILL BE IN HANDCUFFS'","https://www.youtube.com/watch?v=PrrZ0iWHiOU"
"1768104037-473","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768104037-474","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","'AMERICAN DREAM IS COMING BACK': Housing official reveals how prices will be affordable","https://www.youtube.com/watch?v=x-9u57HWuJ8"
"1768104037-475","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550"
"1768104037-476","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Greenland rejects Trump's threats, with one lawmaker saying it ""is not a product, we're a people""","https://www.youtube.com/watch?v=EphehaHs2Os"
"1768104037-477","https://www.youtube.com/user/FoxNewsChannel/videos","Vance takes MAJOR action to probe possible fraud in various states","https://www.youtube.com/watch?v=rLYVi65zjPE","Here is what is ‘more interesting’ than oil in Venezuela","https://www.youtube.com/watch?v=Uqu3vIUqFfE&pp=ugUEEgJlbg%3D%3D"
"1768104047-478","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbtIHCQlNCgGHKiGM7w%3D%3D"
"1768104047-479","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","What Does the Law Say About the ICE Shooting in Minnesota?","https://www.youtube.com/watch?v=Y04ndAPynMk&pp=ugUEEgJlbg%3D%3D"
"1768104047-480","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768104047-481","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Newsom faces heat as billions in homeless relief funds can’t be accounted for","https://www.youtube.com/watch?v=0vtNz42CyMk&pp=0gcJCU0KAYcqIYzv"
"1768104047-482","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768104047-483","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768104047-484","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","The World's Most Important Machine","https://www.youtube.com/watch?v=MiUHjLxm3V0"
"1768104047-485","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbg%3D%3D"
"1768104047-486","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Jimmy Kimmel on the Awful ICE Shooting in Minneapolis & a Baseline of Decency Being Gone in America","https://www.youtube.com/watch?v=rG_EPeGz9IQ&pp=ugUHEgVlbi1VUw%3D%3D"
"1768104047-487","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768104047-488","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Megyn Kelly Breaks Down What the Minnesota ICE Shooting Videos REALLY Show and Reveals NEW Info","https://www.youtube.com/watch?v=kH4W1TyUeQg"
"1768104047-489","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768104047-490","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","KATU obtains video that shows couple less than an hour before being shot by federal officers","https://www.youtube.com/watch?v=8t8mQF8xMRg"
"1768104047-491","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768104047-492","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768104047-493","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768104047-494","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Venezuelan immigrant speaks out following Maduro's capture; says hope has been restored","https://www.youtube.com/watch?v=cylfhA8pNgY"
"1768104047-495","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Independent journalist: Minnesotans have been telling me about this fraud for a long time","https://www.youtube.com/watch?v=KSpDrwlvBvY&pp=0gcJCU0KAYcqIYzv"
"1768104047-496","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","Jan. 10: ICE protests, Ohio dentist murder","https://www.youtube.com/watch?v=cYJuGDF4PjA"
"1768104047-497","https://www.youtube.com/user/FoxNewsChannel/videos","DETAILS: DHS reveals 10 car-ramming attacks against agents in 48-hour period","https://www.youtube.com/watch?v=RXff9JYudE0","California Governor Responds After Thousands of Truckers Leave the State | Elizabeth Davis","https://www.youtube.com/watch?v=ey-Tpd3HdiY"
"1768104057-498","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","California Governor Responds After Thousands of Truckers Leave the State | Elizabeth Davis","https://www.youtube.com/watch?v=ey-Tpd3HdiY&pp=0gcJCU0KAYcqIYzv"
"1768104057-499","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768104057-500","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768104057-501","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768104057-502","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","Vance: 'WHO TOLD PROTESTERS TO SHOW UP?'","https://www.youtube.com/watch?v=af5z7EU2AHk"
"1768104057-503","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768104057-504","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbg%3D%3D"
"1768104057-505","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","WATCH: JD Vance has a message for Jasmine Crockett...","https://www.youtube.com/watch?v=-k7em-PkgJk"
"1768104057-506","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","What Does the Law Say About the ICE Shooting in Minnesota?","https://www.youtube.com/watch?v=Y04ndAPynMk&pp=ugUEEgJlbtIHCQlNCgGHKiGM7w%3D%3D"
"1768104057-507","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768104057-508","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","Germans Captured Him — He Laughed, Then Killed 21 of Them in 45 Seconds","https://www.youtube.com/watch?v=PLMjds9a5dI"
"1768104057-509","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768104057-510","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I"
"1768104057-511","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbg%3D%3D"
"1768104057-512","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768104057-513","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","'C'mon On Guys—She Looks Ridiculous!': Moskowitz Confronts GOP Reps About Noem After ICE Killing","https://www.youtube.com/watch?v=oKDNZ0b9jvo&pp=0gcJCU0KAYcqIYzv"
"1768104057-514","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","MOVIN' OUT: Red states top U-Haul's 'Growth Index' as blue states see exodus","https://www.youtube.com/watch?v=sRBnwPEDWeI"
"1768104057-515","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768104057-516","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","Vance takes decisive step to investigate potential fraud in key states","https://www.youtube.com/watch?v=O0A1V8BLwpo"
"1768104057-517","https://www.youtube.com/user/FoxNewsChannel/videos","Thune RESPONDS to Dem threats on DHS funding after ICE shooting","https://www.youtube.com/watch?v=8nCcG2GR550","California Governor in Panic as Walmart Shuts Down Hundreds of Stores | Elizabeth Davis","https://www.youtube.com/watch?v=OkShwczT9Rc"
"1768104068-518","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768104068-519","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768104068-520","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768104068-521","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768104068-522","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbg%3D%3D"
"1768104068-523","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Jimmy Kimmel on the Awful ICE Shooting in Minneapolis & a Baseline of Decency Being Gone in America","https://www.youtube.com/watch?v=rG_EPeGz9IQ&pp=ugUHEgVlbi1VUw%3D%3D"
"1768104068-524","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Trump’s Venezuela Money Grab, Problem Falling Asleep in Meetings & Unarmed Woman Killed by ICE","https://www.youtube.com/watch?v=x03ZxnzfgNA&pp=ugUHEgVlbi1VUw%3D%3D"
"1768104068-525","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Keane: I am STUNNED by this","https://www.youtube.com/watch?v=-bkhUVR8s3M"
"1768104068-526","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","The SHOCKING Strikes That Cleared the Way to End Maduro's Regime","https://www.youtube.com/watch?v=HrGc_LQ_CUU"
"1768104068-527","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768104068-528","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Golden Retriever Meets Completely Shut Down Rescue for the First Time","https://www.youtube.com/watch?v=bOg5BVGOsEg"
"1768104068-529","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","WOMEN LIE ON DATES! | Iliza Shlesinger","https://www.youtube.com/watch?v=suNuZeDIlvg"
"1768104068-530","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Germans Captured Him — He Laughed, Then Killed 21 of Them in 45 Seconds","https://www.youtube.com/watch?v=PLMjds9a5dI"
"1768104068-531","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Why Are People Starting to Sound Like ChatGPT? | Adam Aleksic | TED","https://www.youtube.com/watch?v=ZkXrTHpnQrQ"
"1768104068-532","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","'AMERICAN DREAM IS COMING BACK': Housing official reveals how prices will be affordable","https://www.youtube.com/watch?v=x-9u57HWuJ8"
"1768104068-533","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","BREAKING NEWS: John Kennedy Details Example After Example Of Minnesota Fraud In Blistering Speech","https://www.youtube.com/watch?v=JL1fNIqqGV0"
"1768104068-534","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","Venezuelan immigrant speaks out following Maduro's capture; says hope has been restored","https://www.youtube.com/watch?v=cylfhA8pNgY"
"1768104068-535","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","How did Vikings Manage Waste on Longships Without getting SICK?","https://www.youtube.com/watch?v=iedM4McT0zA"
"1768104068-536","https://www.youtube.com/user/FoxNewsChannel/videos","Psaki, Maddow EVISCERATED over hypocritical’ pivot after Maduro capture","https://www.youtube.com/watch?v=DIwkl3XYb2I","California Governor Responds After Thousands of Truckers Leave the State | Elizabeth Davis","https://www.youtube.com/watch?v=ey-Tpd3HdiY"
"1768104078-537","https://www.youtube.com/user/FoxNewsChannel/videos","'THEY LET US BURN': Palisades Fire victims protest weak leadership and fire response","https://www.youtube.com/watch?v=oKI2fsll8iQ&pp=0gcJCU0KAYcqIYzv","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768104078-538","https://www.youtube.com/user/FoxNewsChannel/videos","'THEY LET US BURN': Palisades Fire victims protest weak leadership and fire response","https://www.youtube.com/watch?v=oKI2fsll8iQ&pp=0gcJCU0KAYcqIYzv","Karoline Leavitt, JD Vance speak at White House","https://www.youtube.com/watch?v=9CHwSPbG4H8"
"1768104078-539","https://www.youtube.com/user/FoxNewsChannel/videos","'THEY LET US BURN': Palisades Fire victims protest weak leadership and fire response","https://www.youtube.com/watch?v=oKI2fsll8iQ&pp=0gcJCU0KAYcqIYzv","‘They let us burn.' Angry LA wildfire survivors demand accountability","https://www.youtube.com/watch?v=qqdqN-X0giA"
